"id","registro","solicitante","oficio_solicitud","fecha_solicitud","objetivo_avaluo","proposito_avaluo","inmueble_valua","ubicacion","colonia_poblacion","municipio","propietario","x_utm","y_utm","zona_utm","cuenta_predial","cuc","clasificacion_zona","agua","drenaje","energia_electrica","telefonia","tipo_pavimento","alumbrado_publico","banqueta","indice_saturacion","topografia","col1","med1","col2","med2","col3","med3","col4","med4","col5","med5","col6","med6","sp1_superficie","sp1_vu","sp1_factor","sp1_valor_parcial","sp2_superficie","sp2_vu","sp2_factor","sp2_valor_parcial","sp3_superficie","sp3_vu","sp3_factor","sp3_valor_parcial","sp4_superficie","sp4_vu","sp4_factor","sp4_valor_parcial","incr_esq_superficie","incr_esq_vu","incr_esq_factor","incr_esq_valor_parcial","sup_total_terreno","valor_total_terreno","uso_dominante","tipo_constr_dominante","muros","estructura","entrepisos","techos","pisos","puertas","ventanas","carpinteria","inst_electrica","inst_sanitaria","inst_especial","acabado_exterior","acabado_interior","muebles_sanitarios","cna_tipo","cna_vida_util","cna_estado","cna_edad","cna_superficie","cna_vu","cna_factor","cna_valor_parcial","cnb_tipo","cnb_vida_util","cnb_estado","cnb_edad","cnb_superficie","cnb_vu","cnb_factor","cnb_valor_parcial","cnc_tipo","cnc_vida_util","cnc_estado","cnc_edad","cnc_superficie","cnc_vu","cnc_factor","cnc_valor_parcial","cnd_tipo","cnd_vida_util","cnd_estado","cnd_edad","cnd_superficie","cnd_vu","cnd_factor","cnd_valor_parcial","sup_total_construccion","valor_total_construccion","vt_comercial_fisico","capitalizacion_valor_fisico","comparativo_mercado","renta_comparativo","indicador_capitalizacion","indicador_comparativo","renta_minima","renta_maxima","renta_m2_minima","renta_m2_maxima","domicilio_geografico","observaciones","usuario","fecha_emision","myc_segun","calle","numero","lat","long","croquis","foto","geom","google","firmante","puesto","estatus","url_docs_entrada","id_entrada","expediente","asignado_por","cnb_muros","cnb_estructura","cnb_entrepisos","cnb_techos","cnb_pisos","cnb_puertas","cnb_ventanas","cnb_carpinteria","cnb_inst_electrica","cnb_inst_sanitaria","cnb_inst_especial","cnb_acabado_exterior","cnb_acabado_interior","cnb_muebles_sanitarios","cnc_muros","cnc_estructura","cnc_entrepisos","cnc_techos","cnc_pisos","cnc_puertas","cnc_ventanas","cnc_carpinteria","cnc_inst_electrica","cnc_inst_sanitaria","cnc_inst_especial","cnc_acabado_exterior","cnc_acabado_interior","cnc_muebles_sanitarios","cnd_muros","cnd_estructura","cnd_entrepisos","cnd_techos","cnd_pisos","cnd_puertas","cnd_ventanas","cnd_carpinteria","cnd_inst_electrica","cnd_inst_sanitaria","cnd_inst_especial","cnd_acabado_exterior","cnd_acabado_interior","cnd_muebles_sanitarios","gid_domicilio","valor_total_obras_comp","obras_comp_descripcion","oficio_respuesta","tasa_capitalizacion","pct_indicador_capitalizacion","pct_indicador_comparativo","planta_arquitectonica","medidas_reverso"
51,"0101-51_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 064,GUERRERO # 207,CENTRO,Ocampo,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,243388.0,2395835.0,14,,"213850185210128458223",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NOROESTE,"3.53 m CON CALLE GUERRERO",SUROESTE,"4 TRAMOS EN L.Q. DE 3.17m, 13.04m, 0.21m Y 3.53m CON PROPIEDAD PRIVADA",NORESTE,"6 TRAMOS EN L.Q. DE 2.22m, 0.21m, 13.04m , 2.22m, 4.75m Y 0.95m",SURESTE,"10.13m CON PROPIEDAD PRIVADA",,,,,92.0,2500.0,0.5,115000.0,,,,,,,,,,,,,,,,,92.0,115000.0,COMERCIAL,MIXTO,TABIQUE,CADENAS Y CASTILLOS,NO TIENE,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,TUBULAR,TUBULAR,NO TIENE,OCULTA,OCULTA,NO TIENE,PINTURA,PINTURA,BLANCOS,CMME|7510|60,60,0.975,5,92.0,7510.0,0.945,652919.4,,,,,,,,,,,,,,,,,,,,,,,,,92.0,652919.4,767919.4,6079.36,96.0,8832.0,1830.0,6190.0,6416.0,8020.0,69.74,87.17,"CALLE, GUERRERO , 207, COLONIA, CENTRO, 37630, OCAMPO, GUANAJUATO, entre calles, CALLE, RAYÓN, CALLE, CHAPULTEPEC, ref. FRENTE AL JUZGADO ÚNICO MENOR MIXTO,  21.647247°,-101.479356°",SE APLICA EDAD DE 5 AÑOS A LA CONSTRUCCIÓN DE ACUERDO AL ESTADO DE CONSERVACIÓN OBSERVADO,amendozaa,2019-04-26,PLANO PROPORCIONADO POR EL SOLICITANTE,GUERRERO,"207",21.6472736687803,-101.479395084424,DF064.png,F064.jpg,POINT (243388 2395835),"https://google.com/maps/place/21.6472736687803,-101.479395084424",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"0101-25_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 036,ARTEAGA # 27,CENTRO,Valle de Santiago,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,272422.0,2256571.0,14,,"202337717310110503870",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"5 TRAMOS EN LÍNEA QUEBRADA DE 6.46 m, 4.86 m, 4.80 m, 6.17 m, Y 10.42 m CON PROPIEDAD PRIVADA",SUR,"21.68 m CON PROPIEDAD PRIVADA",ORIENTE,"10.88 m CON PROPIEDAD PRIVADA",PONIENTE,"9.84 m CON CALLE ARTEAGA",,,,,201.0,4500.0,1.0,904500.0,,,,,,,,,,,,,,,,,201.0,904500.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,NO TIENE,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.99,2,201.0,6000.0,0.979,1180674.0,,,,,,,,,,,,,,,,,,,,,,,,,201.0,1180674.0,2085174.0,16507.63,115.0,23115.0,4960.0,16190.0,16920.0,21150.0,84.18,105.22,"CALLE, ARTEAGA, 27, COLONIA, CENTRO, 38400, VALLE DE SANTIAGO, GUANAJUATO, entre calles, CALLE, LIBERTAD, CALLE, MENA, REF. SE UBICA A 80.00 M AL NORTE LA GASOLINERA DE PEMEX.,  20.393810,-101.180663",,srangelv,2019-05-27,PLANO PROPORCIONADO POR EL SOLICITANTE,ARTEAGA,"27",20.3938103851252,-101.180663073493,DF036.png,F036.jpg,POINT (272422 2256571),"https://google.com/maps/place/20.3938103851252,-101.180663073493",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"0101-104_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 125,"16 DE SEPTIEMBRE # 501",CENTRO,Apaseo el Alto,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,331295.0,2262699.0,14,,"202719099810037023372",COMERCIAL DE 1RA ,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORESTE,"9.54 m CON PROPIEDAD PRIVADA",SUROESTE,"9.80 m CON CALLE 16 DE SEPTIEMBRE",SURESTE,"13.04 m CON PROPIEDAD PRIVADA",NOROESTE,"12.45 m CON CALLE GUILLERMO PRIETO",,,,,123.0,3500.0,1.0,430500.0,,,,,,,,,,,,,,,,,123.0,430500.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,NO TIENE,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,NO TIENE,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,10,123.0,6000.0,0.873,644274.0,,,,,,,,,,,,,,,,,,,,,,,,,123.0,644274.0,1074774.0,8508.63,137.0,16851.0,2560.0,11800.0,11488.0,14360.0,93.4,116.75,"CALLE, 16 DE SEPTIEMBRE, 501, COLONIA, CENTRO, 38500, APASEO EL ALTO, GUANAJUATO, entre calles, CALLE, GUILLERMO PRIETO, AVENIDA, CONSTITUYENTES, REF. SE UBICA A 15.00 M AL PONIENTE, LA ZAPATERIA CANADA,  20.455306,-100.617316",,dzamarripag,2019-04-30,PLANO PROPORCIONADO POR EL SOLICITANTE,"16 DE SEPTIEMBRE","501",20.4553055236823,-100.617315892864,DF125.png,F125.jpg,POINT (331295 2262699),"https://google.com/maps/place/20.4553055236823,-100.617315892864",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"0101-101_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 121,GALEANA # 203-A,SAN JUAN DE LA VEGA,Celaya,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,316416.0,2281659.0,14,,"203730592910045427249",COMERCIAL DE 3RA,1,1,1,1,CONCRETO,1,1,"0.9",PLANA,NORTE,"5.35 m CON CALLE GALEANA",SUR,"3 TAMOS EN LÍNEA QUEBRADA DE 2.25 m, 3.35 m Y 5.45 m CON PROPIEDAD PRIVADA",ORIENTE,"5 TRAMOS EN LÍNEA QUEBRADA DE 5.60 m, 1.25 m, 1.35 m, 1.10 m Y 11.95 m CON PROIEDAD PRIVADA",PONIENTE,"19.55 m CON PROPIEDAD PRIVADA",,,,,121.0,1200.0,1.0,145200.0,,,,,,,,,,,,,,,,,121.0,145200.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,NO TIENE,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,12,121.0,6000.0,0.843,612018.0,,,,,,,,,,,,,,,,,,,,,,,,,121.0,612018.0,757218.0,5994.64,65.0,7865.0,1800.0,5510.0,5848.0,7310.0,48.33,60.41,"CALLE, GALEANA, 203-A, LOCALIDAD, SAN JUAN DE LA VEGA, 38100, CELAYA, GUANAJUATO, entre calles, CALLE, FRANCISCO I. MADERO, CALLE, ÁLVARO OBREGÓN, REF. SE UBICA A 120.00 M AL ORIENTE, EL TEMPLO DE SAN JUAN,  20.625165,-100.761868",,srangelv,2019-04-10,PLANO PROPORCIONADO POR EL SOLICITANTE,GALEANA,"203-A",20.6251647185882,-100.761868040537,DF121.png,F121.jpg,POINT (316416 2281659),"https://google.com/maps/place/20.6251647185882,-100.761868040537",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"0101-73_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 088,HIDALGO # 17,CENTRO,Dolores Hidalgo,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,298993.0,2340624.0,14,,"210921125510056089748",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"3 TRAMOS EN LÍNEA QUEBRADA DE 6.15 m, 0.66 m y 4.42 m, CON PROPIEDAD PRIVADA",SUR,"10.57 m CON PROPIEDAD PRIVADA",ESTE,"7.14 m CON PROPIEDAD PRIVADA",OESTE,"6.48 m CON CALLE HIDALGO",,,,,71.0,6500.0,1.0,461500.0,,,,,,,,,,,,,,,,,71.0,461500.0,COMERCIAL,MODERNO MEDIO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,8,71.0,7510.0,0.917,488953.57,,,,,,,,,,,,,,,,,,,,,,,,,71.0,488953.57,950453.57,7524.42,170.0,12070.0,2260.0,8450.0,8568.0,10710.0,120.68,150.85,"CALLE, MIGUEL HIDALGO, 17, COLONIA, CENTRO, 37800, DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL, GUANAJUATO, entre calles, CALLE, TABASCO, CALLE, PUEBLA, ref. COLINDA AL LADO NORTE CON EL HOTEL HIDALGO, 21.155868, -100.935826",La edad de las construcciones se calcula en base a la última remodelación estimada,amendozaa,2019-05-06,PLANO PROPORCIONADO POR EL SOLICITANTE,HIDALGO,"17",21.1558682144355,-100.935826346231,DF088.png,F088.jpg,POINT (298993 2340624),"https://google.com/maps/place/21.1558682144355,-100.935826346231",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"0101-46_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 059,GUADALUPE # 214 (PAPEL 233),CENTRO,Celaya,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,311084.0,2270654.0,14,,"203130875210048426488",COMERCIAL DE 2DA,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"17.40 m CON PROPIEDAD PRIVADA",SUR,"17.40 m CON PROPIEDAD PRIVADA",ESTE,"4.55 m CON CALLE GUADALUPE",OESTE,"4.55 m CON PROPIEDAD PRIVADA",,,,,79.0,6000.0,0.66,312840.0,,,,,,,,,,,,,,,,,79.0,312840.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,5,79.0,7510.0,0.945,560659.05,,,,,,,,,,,,,,,,,,,,,,,,,79.0,560659.05,873499.05,6915.2,152.0,12008.0,2080.0,8410.0,8392.0,10490.0,106.23,132.78,"CALLE, GUADALUPE, 214, COLONIA, CENTRO, 38000, CELAYA, GUANAJUATO,entre calles, CALLE, CUAUTLA, CALLE, 5 DE MAYO, ref. CASI FRENTE AL HOSPITAL GUADALUPANO, 20.525243,-100.811847",LA EDAD DE LAS CONSTRUCCIONES SE CALCULA EN BASE A LA ÚLTIMA REMODELACIÓN ESTIMADA. SE APLICA FACTOR 0.66 AL TERRENO POR ESTAR UBICADO EN PLANTA BAJA DENTRO DE UN EDIFICIO DE DOS NIVELES.,dzamarripag,2019-05-27,PLANO PROPORCIONADO POR EL SOLICITANTE,GUADALUPE,"214 (PAPEL 233)",20.525243123435,-100.811846914137,DF059.png,F059.jpg,POINT (311084 2270654),"https://google.com/maps/place/20.525243123435,-100.811846914137",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,"0101-145_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 180,AV. LÁZARO CÁRDENAS # 30 B,"ZONA CENTRO, MEXICANOS",Villagran,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,,,14,,,,1,1,1,1,CONCRETO,1,1,,PLANA,NORTE,,SUR,,ESTE,,OESTE,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,TABIQUE,CONCRETO ARMADO,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jmurillog,,PLANO PROPORCIONADO POR EL SOLICITANTE,AV. LÁZARO CÁRDENAS,"30 B",,,DF180.png,F180.jpg,,"https://google.com/maps/place/,",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"0101-29_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 040,MIGUEL HIDALGO Y COSTILLA # 113,CENTRO,Cueramaro,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,221491.0,2283183.0,14,,"203738046110140209675",COMERCIAL DE 1RA ,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"3 TRAMOS EN LÍNEA QUEBRADA DE 2.45 m, 3.00 m Y 2.46 m CON PROPIEDAD PRIVADA",SUR,"4.91 m CON CALLE MIGUEL HIDALGO Y COSTILLA",ORIENTE,"17.49 m CON PROPIEDAD PRIVADA",PONIENTE,"20.49 m CON PROPIEDAD PRIVADA",,,,,93.0,2800.0,0.66,171864.0,,,,,,,,,,,,,,,,,93.0,171864.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,FIERRO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,15,93.0,6000.0,0.794,443052.0,,,,,,,,,,,,,,,,,,,,,,,,,93.0,443052.0,614916.0,4868.09,65.0,6045.0,1470.0,4240.0,4568.0,5710.0,49.12,61.4,"CALLE, MIGUEL HIDALGO Y COSTILLA, 113, COLONIA, CENTRO, 36960, CUERAMARO, GUANAJUATO, entre calles, CALLE, VENUSTIANO CARRANZA, CALLE, GALEANA, REF. SE UBICA A 70.00 M AL ORIENTE EL PORTAL MADERO,  20.627235,-101.672491",SE APLICA FACTOR 0.66 AL TERRENO POR ESTAR UBICADO EN PLANTA BAJA DENTRO DE UN EDIFICIO DE DOS NIVELES.,dzamarripag,2019-05-27,PLANO PROPORCIONADO POR EL SOLICITANTE,CALLE MIGUEL HIDALGO Y COSTILLA,"113",20.6272350374309,-101.672490992983,DF040.png,F040.jpg,POINT (221491 2283183),"https://google.com/maps/place/20.6272350374309,-101.672490992983",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"0101-63_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 077,JUSTO SIERRA # 6 ESQ. 5 DE MAYO,CENTRO,Irapuato,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,255483.0,2287976.0,14,,"204030887410120499147",COMERCIAL DE 1RA ,1,1,1,1,CONCRETO,1,1,"1",PLANA,NORTE,"2.06 m Y 7.86 m CON CALLE JUSTO SIERRA",SUR,"9.09 m, 4.05 m Y 5.01 m CON RESTO DE LA PROPIEDAD",ORIENTE,"11.94 m CON CALLE 5 DE MAYO",PONIENTE,"7 TRAMOS EN LÍNEA QUEBRADA DE 3.85 m, 1.31 m, 0.40 m, 0.48 m, 4.19 m, 5.28 m Y 4.40 m CON RESTO DE LA PROPIEDAD",,,,,181.0,8000.0,0.5,724000.0,,,,,,,,,,,,,181.0,8000.0,0.15,217200.0,181.0,941200.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,CORTINA DE ACERO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMME|7510|60,60,0.975,15,181.0,7510.0,0.835,1135023.85,,,,,,,,,,,,,,,,,,,,,,,,,181.0,1135023.85,2076223.85,16436.77,187.0,33847.0,4940.0,23700.0,22912.0,28640.0,126.59,158.23,"CALLE, JUSTO SIERRA ESQUINA 5 DE MAYO, 6, COLONIA, CENTRO, 36500, IRAPUATO, GUANAJUATO, entre calles, CALLE, JUSTO SIERRA, CALLE, PORTAL CARRANZA, REF. SE UBICA A 40.00 M AL ORIENTE LA CATEDRAL DE IRAPUATO., 20.675247, -101.347199",,amendozaa,2019-04-26,PLANO PROPORCIONADO POR EL SOLICITANTE,JUSTO SIERRA,"6 ESQ. 5 DE MAYO",20.6752465101205,-101.347198534779,DF077.png,F077.jpg,POINT (255483 2287976),"https://google.com/maps/place/20.6752465101205,-101.347198534779",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,"0101-52_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 065,ISRAEL # 503,LEÓN MODERNO,Leon,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,222817.0,2336840.0,14,,"210642256410140059476",HABITACIONAL MEDIO,1,1,1,1,CONCRETO,1,1,"0.9",PLANA,NORESTE,"12.00m CON CLINICA DE DIAGNOSTICO",SURESTE,"4.96m CON CLÍNICA DE DIAGNOSTICO",NOROESTE,"4.96m CON CALLE ISRAEL",SUROESTE,"12.00m CON ACCCESO Y ESTACIONAMIENTO",,,,,60.0,2900.0,1.0,174000.0,,,,,,,,,,,,,,,,0.0,60.0,174000.0,HABITACIONAL,MODERNO MEDIO,TABIQUE,COLUMNAS DE CONCRETO,CONCRETO,LOSA DE CONCRETO,PORCELANATO,ALUMINIO,ALUMINIO,NO TIENE,OCULTA,OCULTA,NO TIENE,PINTURA,PINTURA,BLANCOS,CMME|7510|60,60,0.99,3,60.0,7510.0,0.975,439335.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,439335.0,613335.0,4855.57,150.0,9000.0,1460.0,6300.0,6208.0,7760.0,103.47,129.33,"CALLE, ISRAEL, 503, COLONIA, LEON MODERNO, 37480, LEON, GUANAJUATO, entre calles, CALLE, LOURDES, CALLE, JORDÁN, ref. SE LOCALIZA JUNTO A LA CLINICA DE DIAGNOSTICO DEL CENTRO MÉDICO MODERNO,  21.111738°,-101.668319°",LA EDAD APLICADA DE 3 AÑOS A LA CONSTRUCCIÓN ES DE ACUERDO AL ESTADO DE CONSERVACIÓN OBSERVADO,amendozaa,2019-04-30,PLANO PROPORCIONADO POR EL SOLICITANTE,ISRAEL,"503",21.111737890357,-101.6683188024,DF065.png,F065.jpg,POINT (222817 2336840),"https://google.com/maps/place/21.111737890357,-101.6683188024",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"0101-102_19",INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,DI/GACI/014-2019,2019-01-24,ESTIMAR EL VALOR COMERCIAL,JUSTIPRECIACIÓN DE RENTA,FARMACIA 122,"12 DE OCTUBRE # 111 ESQ. RUBÉN M. CAMPOS, LOC. 3",ZONA DE ORO 1,Celaya,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE GUANAJUATO,308431.0,2270568.0,14,,"203127115610050141797",COMERCIAL DE 3RA,1,1,1,1,ASFALTO,1,1,"1",PLANA,NORTE,"2 TRAMOS EN LÍNEA QUEBRADA DE 0.56 m Y 7.36 m CON PROPIEDAD PRIVADA",SUR,"7.76 m CON CALLE RUBÉN M. CAMPOS",ORIENTE,"8.34 m CON PROPIEDAD PRIVADA",PONIENTE,"7.27 m CON AVENIDA 12 DE OCTUBRE",,,,,65.0,3500.0,0.66,150150.0,,,,,,,,,,,,,,,,,65.0,150150.0,COMERCIAL,MODERNO ECONÓMICO,TABIQUE,CADENAS Y CASTILLOS,CONCRETO,LOSA DE CONCRETO,CERÁMICOS ECONÓMICOS,FIERRO,FIERRO,NO TIENE,OCULTA,OCULTA,NO TIENE,APLANADO,APLANADO,BLANCOS,CMEC|6000|50,50,0.975,15,65.0,6000.0,0.794,309660.0,,,,,,,,,,,,,,,,,,,,,,,,,65.0,309660.0,459810.0,3640.16,155.0,10075.0,1100.0,7060.0,6528.0,8160.0,100.43,125.54,"AVENIDA, 12 DE OCTUBRE, 111, COLONIA, ZONA DE ORO 1, 38015, CELAYA, GUANAJUATO, entre calles, CALLE, RUBÉN M. CAMPOS, CALLE, JUVENTINO ROSAS, REF. SE UBICA A 35.00 M AL SUR, EL OXXO,  20.524199,-100.837272",,srangelv,2019-04-10,PLANO PROPORCIONADO POR EL SOLICITANTE, AVENIDA 12 DE OCTUBRE,"111 ESQ. RUBÉN M. CAMPOS, LOC. 3",20.5241987961009,-100.837272141682,DF122.png,F122.jpg,POINT (308431 2270568),"https://google.com/maps/place/20.5241987961009,-100.837272141682",Lic. Aurora Orozco Sánchez,Gerente de Administración y Comercialización de Inmuebles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
